代號	名稱	標的代號	標的名稱	股數／單位數	投資比率(%)
98639223	復華十年到期新興市場債券(新台幣)	USU76198AA52	RWLVCA 4 5/8 04/16/29		3.57
98639223	復華十年到期新興市場債券(新台幣)	XS2196325331	UCGIM 5.459 06/30/35		3.52
98639223	復華十年到期新興市場債券(新台幣)	USP16259AN67	BBVASM 5 7/8 09/13/34		3.49
98639463	復華十年到期精選新興市場債券(新臺幣)	US71654QCP54	PEMEX 6 1/2 01/23/29		3.89
98639463	復華十年到期精選新興市場債券(新臺幣)	USP6811TAB19	MINSUR 4 1/2 10/28/31		3.62
98639463	復華十年到期精選新興市場債券(新臺幣)	USU76198AA52	RWLVCA 4 5/8 04/16/29		3.62
98639463	復華十年到期精選新興市場債券(新臺幣)	USP16259AN67	BBVASM 5 7/8 09/13/34		3.52
98639463	復華十年到期精選新興市場債券(新臺幣)	XS2196325331	UCGIM 5.459 06/30/35		3.5
98637284	復華南非幣短期收益A	ZAG000096165	SAGB 7 3/4 02/28/23		68.72
98637284	復華南非幣短期收益A	ZAG000016320	SAGB 10 1/2 12/21/26		24.69
98637284	復華南非幣短期收益A	ZAG000106998	SAGB 8 01/31/30		3.09
98637286	復華南非幣長期收益A	ZAG000096173	SAGB 8 3/4 02/28/48		21.52
98637286	復華南非幣長期收益A	ZAG000125980	SAGB 9 01/31/40		16.1
98637286	復華南非幣長期收益A	ZAG000107012	SAGB 8 1/2 01/31/37		15.91
98637286	復華南非幣長期收益A	ZAG000125972	SAGB 8 7/8 02/28/35		14.27
98637286	復華南非幣長期收益A	ZAG000106972	SAGB 8 3/4 01/31/44		13.34
98640371	復華台灣好收益	8046	南電	1163000	7
98640371	復華台灣好收益	3035	智原	1884000	5.9
98640371	復華台灣好收益	3529	力旺	269000	5.7
98640371	復華台灣好收益	6182	合晶	6683122	5.56
98640371	復華台灣好收益	2376	技嘉	3280000	5.28
98638268	復華台灣智能	98636708	元大台灣加權股價指數	6925430.8	9.16
98638268	復華台灣智能	18488279	復華中小精選	1968400	7.99
98638268	復華台灣智能	48790067	富邦台灣科技指數基金	2124000	7.94
98638268	復華台灣智能	18480065	安聯台灣科技	1986992.6	7.87
98638268	復華台灣智能	98638805	野村優質-S類型新臺幣計價	7847725.3	6.39
98637106	復華大中華中小策略	3037	欣興	398000	3.95
98637106	復華大中華中小策略	CNE100002BR3	YUNNAN ENERGY NEW MATERIAL-A-CHN		3.94
98637106	復華大中華中小策略	CNE100003662	CONTEMPORARY AMPEREX TECHN-A-CHN		3.67
98637106	復華大中華中小策略	8046	南電	170000	3.48
98637106	復華大中華中小策略	CNE100002JW6	SHENZHEN KEDALI INDUSTRY C-A-CHN		3
98638530	復華奧林匹克全球優勢組合-新臺幣A	VT US	VANGUARD TOT WORLD STK ETF	359000	24.59
98638530	復華奧林匹克全球優勢組合-新臺幣A	LU1041600930	JPM Income Fund I USD Cap	72860.523	5.63
98638530	復華奧林匹克全球優勢組合-新臺幣A	ESGD US	ISHARES TRUST ISHARES ESG AW	98000	5.02
98638530	復華奧林匹克全球優勢組合-新臺幣A	ESGV US	VANGUARD ESG US STOCK ETF	90000	4.86
98638530	復華奧林匹克全球優勢組合-新臺幣A	TIP US	ISHARES TIPS BOND ETF	50000	4.27
98636734	復華奧林匹克全球組合	LU1282651634	Allianz US Short Duration Hi Inc Bd IT-USD	5525.948	10.48
98636734	復華奧林匹克全球組合	LU1041600930	JPM Income Fund I USD Cap	52421.044	8.67
98636734	復華奧林匹克全球組合	LU1670725776	M&G (Lux) Optimal Income C-H Acc USD	499284.391	8.18
98636734	復華奧林匹克全球組合	IE00BGSXST72	PIMCO GIS Dynamic Bond HInst USD Acc	410260.727	6.53
98636734	復華奧林匹克全球組合	92017176	統一強棒貨幣市場	5334601.78	4.7
98638455	復華富時不動產證券化	US0357104092	ANNALY CAPITAL MANAGEMENT IN-USA		15
98638455	復華富時不動產證券化	US85571B1052	STARWOOD PROPERTY TRUST INC-USA		10.63
98638455	復華富時不動產證券化	US00123Q1040	AGNC INVESTMENT CORP-USA		10.45
98638455	復華富時不動產證券化	US09257W1009	BLACKSTONE MORTGAGE TRU-CL A-USA		7.69
98638455	復華富時不動產證券化	US64828T2015	NEW RESIDENTIAL INVESTMENT-USA		6.95
98638757	復華富時台灣高股息低波動	2881	富邦金	1435789	7.33
98638757	復華富時台灣高股息低波動	2882	國泰金	1690000	7.16
98638757	復華富時台灣高股息低波動	1301	台塑	996000	7.11
98638757	復華富時台灣高股息低波動	2891	中信金	3710000	6.85
98638757	復華富時台灣高股息低波動	2412	中華電	778000	6.59
98639549	復華已開發國家300股票指數-新台幣	US0378331005	APPLE INC-USA		6.1
98639549	復華已開發國家300股票指數-新台幣	US5949181045	MICROSOFT CORP-USA		5.77
98639549	復華已開發國家300股票指數-新台幣	US02079K3059	ALPHABET INC-CL A-USA		4.67
98639549	復華已開發國家300股票指數-新台幣	US0231351067	AMAZON.COM INC-USA		3.52
98639549	復華已開發國家300股票指數-新台幣	US88160R1014	TESLA INC-USA		1.7
81587889	復華復華	8046	南電	180000	7.04
81587889	復華復華	2330	台積電	155000	6.98
81587889	復華復華	6271	同欣電	265000	5.69
81587889	復華復華	6182	合晶	930000	5.02
81587889	復華復華	3529	力旺	36000	4.95
17608487	復華數位經濟	3037	欣興	1390000	6.79
17608487	復華數位經濟	8046	南電	600000	6.04
17608487	復華數位經濟	6182	合晶	4129313	5.75
17608487	復華數位經濟	3653	健策	715000	5.25
17608487	復華數位經濟	6271	同欣電	880000	4.87
98639874	復華新興亞洲3至10年期美元債券指數-新台幣	XS2383421711	ICBCAS 3.2 PERP		1.84
98639874	復華新興亞洲3至10年期美元債券指數-新台幣	US88032XAN49	TENCNT 3.975 04/11/29		1.44
98639874	復華新興亞洲3至10年期美元債券指數-新台幣	USY54788AA57	MALAYS 3.179 04/27/26		1.44
98639874	復華新興亞洲3至10年期美元債券指數-新台幣	USY7140WAF50	IDASAL 5.45 05/15/30		1.31
98639874	復華新興亞洲3至10年期美元債券指數-新台幣	US50066RAG11	KOROIL 3 3/8 03/27/27		1.28
98637327	復華新興人民幣債券A	CND100031JZ0	CGB 1.99 04/09/25		11.15
98637327	復華新興人民幣債券A	XS2270263598	VW 3.4 12/08/23		6.27
98637327	復華新興人民幣債券A	XS2058848073	DAIGR 3.45 09/27/22		6.25
98637327	復華新興人民幣債券A	XS2231588034	HYUCAP 3.55 09/21/23		5.69
98637327	復華新興人民幣債券A	XS2295728906	WREICL 3 02/05/24		4.21
98637438	復華新興人民幣短期收益	CND100031JZ0	CGB 1.99 04/09/25		10.89
98637438	復華新興人民幣短期收益	XS2322585196	EIBKOR 2.85 03/25/24		5.53
98637438	復華新興人民幣短期收益	XS2058848073	DAIGR 3.45 09/27/22		4.44
98637438	復華新興人民幣短期收益	XS2270263598	VW 3.4 12/08/23		3.9
98637438	復華新興人民幣短期收益	XS1970690829	QNBK 3 1/2 03/28/24		3.57
98637079	復華新興債股動力組合-新臺幣	DVYE US	ISHARES EMERGING MARKETS DIV	89911	9.95
98637079	復華新興債股動力組合-新臺幣	98637158	復華新興市場高收益債券A	9840713.5	9.44
98637079	復華新興債股動力組合-新臺幣	18488279	復華中小精選	612772.6	9.05
98637079	復華新興債股動力組合-新臺幣	98637197	摩根亞洲總合高收益債券-累積型	6415079	7.4
98637079	復華新興債股動力組合-新臺幣	48790067	富邦台灣科技指數基金	419000	5.71
98638456	復華新興市場10年期以上債券	XS1959337749	QATAR 4.817 03/14/49		2.83
98638456	復華新興市場10年期以上債券	XS2155352748	QATAR 4.4 04/16/50		2.65
98638456	復華新興市場10年期以上債券	XS1807174559	QATAR 5.103 04/23/48		2.56
98638456	復華新興市場10年期以上債券	XS1508675508	KSA 4 1/2 10/26/46		2.3
98638456	復華新興市場10年期以上債券	RU000A0JXU14	RUSSIA 5 1/4 06/23/47		1.5
98639876	復華新興市場3年期以上美元主權及類主權債券指數-新臺幣	XS1405766541	BHRAIN 7 10/12/28		1.76
98639876	復華新興市場3年期以上美元主權及類主權債券指數-新臺幣	XS2057866191	ADGB 3 1/8 09/30/49		1.55
98639876	復華新興市場3年期以上美元主權及類主權債券指數-新臺幣	XS1883963990	DPWDU 4.848 09/26/28		1.44
98639876	復華新興市場3年期以上美元主權及類主權債券指數-新臺幣	US715638BM30	PERU 5 5/8 11/18/50		1.43
98639876	復華新興市場3年期以上美元主權及類主權債券指數-新臺幣	XS1944412748	OMAN 6 08/01/29		1.36
98639071	復華新興市場企業債券ETF	XS1982113463	ARAMCO 4 1/4 04/16/39		3.88
98639071	復華新興市場企業債券ETF	XS1982116136	ARAMCO 4 3/8 04/16/49		3.14
98639071	復華新興市場企業債券ETF	XS2357494322	QPETRO 2 1/4 07/12/31		2.35
98639071	復華新興市場企業債券ETF	XS2357494751	QPETRO 3.3 07/12/51		2.29
98639071	復華新興市場企業債券ETF	USY68856AV83	PETMK 4.55 04/21/50		2.21
98637157	復華新興市場短期收益	XS1720518478	SHCMBK 3 3/4 11/29/27		1.71
98637157	復華新興市場短期收益	US803865AA25	SASOL 4 1/2 11/14/22		1.59
98637157	復華新興市場短期收益	XS2172964715	BHRAIN 6 1/4 11/14/24		1.54
98637157	復華新興市場短期收益	USU2732PAA04	RWNYNY 3.3 02/15/26		1.53
98637157	復華新興市場短期收益	XS1075401726	EMAARM 4.564 06/18/24		1.49
98637158	復華新興市場高收益債券A	XS1405777589	OMAN 4 3/4 06/15/26		3.76
98637158	復華新興市場高收益債券A	USA35155AB50	KLAB 7 04/03/49		3.47
98637158	復華新興市場高收益債券A	US71654QCP54	PEMEX 6 1/2 01/23/29		3.29
98637158	復華新興市場高收益債券A	US71654QDE98	PEMEX 5.95 01/28/31		2.64
98637158	復華新興市場高收益債券A	USP9401CAB83	FUNOTR 6.39 01/15/50		2.57
98637200	復華東協世紀	SG1L01001701	DBS GROUP HOLDINGS LTD-SGP		7.74
98637200	復華東協世紀	ID1000109507	BANK CENTRAL ASIA TBK PT-IDN		7.35
98637200	復華東協世紀	TH3925010R13	JMT NETWORK SERVICES-NVDR-THA		5.55
98637200	復華東協世紀	SG1S04926220	OVERSEA-CHINESE BANKING CORP-SGP		5
98637200	復華東協世紀	MYL8869OO009	PRESS METAL ALUMINIUM HOLDIN-MYS		4.34
98637246	復華滬深300A股	CNE0000018R8	KWEICHOW MOUTAI CO LTD-A-CHN		3.96
98637246	復華滬深300A股	CNE100003662	CONTEMPORARY AMPEREX TECHN-A-CHN		3.23
98637246	復華滬深300A股	CNE000001B33	CHINA MERCHANTS BANK-A-CHN		2.69
98637246	復華滬深300A股	CNE000001R84	PING AN INSURANCE GROUP CO-A-CHN		2.43
98637246	復華滬深300A股	CNE000000VQ8	WULIANGYE YIBIN CO LTD-A-CHN		1.59
98636677	復華神盾	8046	南電	500000	6.65
98636677	復華神盾	2330	台積電	402000	6.16
98636677	復華神盾	6182	合晶	2843282	5.23
98636677	復華神盾	3529	力旺	100000	4.68
98636677	復華神盾	4966	譜瑞-KY	91000	4.4
98639544	復華美元高收益債券指數-新臺幣A	US15135BAT89	CNC 4 5/8 12/15/29		1.44
98639544	復華美元高收益債券指數-新臺幣A	US15135BAV36	CNC 3 3/8 02/15/30		1.31
98639544	復華美元高收益債券指數-新臺幣A	US15135BAR24	CNC 4 1/4 12/15/27		1.19
98639544	復華美元高收益債券指數-新臺幣A	USU13055AT23	CPN 4 1/2 02/15/28		1.14
98639544	復華美元高收益債券指數-新臺幣A	USU02413AE95	AAL 11 3/4 07/15/25		1.11
98639120	復華美國20年期以上公債ETF	US912810SX72	T 2 3/8 05/15/51		5.16
98639120	復華美國20年期以上公債ETF	US912810SZ21	T 2 08/15/51		4.74
98639120	復華美國20年期以上公債ETF	US912810SU34	T 1 7/8 02/15/51		4.57
98639120	復華美國20年期以上公債ETF	US912810SS87	T 1 5/8 11/15/50		3.87
98639120	復華美國20年期以上公債ETF	US912810SE91	T 3 3/8 11/15/48		3.68
98637376	復華美國新星-新臺幣	US0378331005	APPLE INC-USA		5.38
98637376	復華美國新星-新臺幣	US18915M1071	CLOUDFLARE INC - CLASS A-USA		4.77
98637376	復華美國新星-新臺幣	US0231351067	AMAZON.COM INC-USA		4.69
98637376	復華美國新星-新臺幣	US02079K3059	ALPHABET INC-CL A-USA		4.29
98637376	復華美國新星-新臺幣	US5949181045	MICROSOFT CORP-USA		3.52
98639873	復華美國標普500低波動指數	US1912161007	COCA-COLA CO/THE-USA		1.27
98639873	復華美國標普500低波動指數	US4278661081	HERSHEY CO/THE-USA		1.21
98639873	復華美國標普500低波動指數	US7134481081	PEPSICO INC-USA		1.19
98639873	復華美國標普500低波動指數	US7427181091	PROCTER & GAMBLE CO/THE-USA		1.19
98639873	復華美國標普500低波動指數	US92343V1044	VERIZON COMMUNICATIONS INC-USA		1.19
98636992	復華華人世紀	CNE100003662	CONTEMPORARY AMPEREX TECHN-A-CHN		5.36
98636992	復華華人世紀	CNE100000TP3	LUXSHARE PRECISION INDUSTR-A-CHN		4.59
98636992	復華華人世紀	US67066G1040	NVIDIA CORP-USA		4.28
98636992	復華華人世紀	2330	台積電	200000	4.25
98636992	復華華人世紀	KYG5548P1054	L.K. TECHNOLOGY HOLDINGS LTD-HKG		4.13
73998086	復華高成長	2330	台積電	365000	6.86
73998086	復華高成長	8046	南電	415000	6.77
73998086	復華高成長	6271	同欣電	660000	5.91
73998086	復華高成長	6182	合晶	2200000	4.96
73998086	復華高成長	3037	欣興	610000	4.82
98637022	復華高益策略組合	LU1282651634	Allianz US Short Duration Hi Inc Bd IT-USD	5068.425	7.22
98637022	復華高益策略組合	LU0346392482	Fidelity Funds - US Dollar Bond Y-ACC-USD	231909.16	4.49
98637022	復華高益策略組合	LU0136044012	Schroder ISF US Dollar Liquidity C Acc	32095.3	4.01
98637022	復華高益策略組合	IE000OIYLJ66	Nomura Funds Ireland - Global Dynamic Bd Fd TI Sha	32943.0126	3.5
98637022	復華高益策略組合	LU1797663298	Fidelity Funds - Gl MA Income Y-ACC-USD	259361.28	3.3
98638991	德銀遠東2024年到期新興市場債券美金級別	XS2106056067	FGBUH 2.5 01/21/25		3.18
98638991	德銀遠東2024年到期新興市場債券美金級別	US900123CF53	TURKEY 5 3/4 03/22/24		3.02
98638991	德銀遠東2024年到期新興市場債券美金級別	XS1633896813	AFREXI 4 1/8 06/20/24		2.72
98638991	德銀遠東2024年到期新興市場債券美金級別	US71654QBV32	PEMEX 4 1/4 01/15/25		2.71
98638991	德銀遠東2024年到期新興市場債券美金級別	XS1788514039	HAOHUA 4 7/8 03/14/25		2.71
98636691	德銀遠東DWS全球原物料能源	CA67077M1086	NUTRIEN LTD		7
98636691	德銀遠東DWS全球原物料能源	FR0000120271	TOTALENERGIES SE		5.8
98636691	德銀遠東DWS全球原物料能源	US30231G1022	EXXON MOBIL CORP		5.59
98636691	德銀遠東DWS全球原物料能源	JE00B4T3BW64	GLENCORE PLC		5.2
98636691	德銀遠東DWS全球原物料能源	GB00BP6MXD84	SHELL PLC		4.85
18499732	德銀遠東DWS台灣旗艦	3189	景碩	250000	8.02
18499732	德銀遠東DWS台灣旗艦	2330	台積電	90000	7.68
18499732	德銀遠東DWS台灣旗艦	9802	鈺齊-KY	420000	6.98
18499732	德銀遠東DWS台灣旗艦	3017	奇鋐	420000	6.53
18499732	德銀遠東DWS台灣旗艦	3037	欣興	180000	6.46
98637344	摩根中國A股	CNE100003662	CONTEMPORARY AMPEREX TECHN-A SHRS		4.85
98637344	摩根中國A股	CNE000000VQ8	YIBIN WULIANGYE CO LTD A SHS		3.89
98637344	摩根中國A股	CNE000001B33	CHINA MERCHANTS BANK CO LTD A SHS		2.77
98637344	摩根中國A股	CNE000000JP5	INNER MONGOLIA YILI INDUSTRIAL GROUP - A		2.76
98637344	摩根中國A股	CNE000001GS3	TONGWEI CO LTD CC		2.59
98637032	摩根中國亮點	KYG875721634	Tencent Hldgs		6.76
98637032	摩根中國亮點	CNE1000002M1	China Merchants Bank 'H'		4.62
98637032	摩根中國亮點	KYG017191142	Alibaba Group Hldg		3.46
98637032	摩根中國亮點	KYG596691041	Meituan		3.11
98637032	摩根中國亮點	CNE1000003X6	Ping An Insurance (Group) 'H'		2.68
98637813	摩根中國雙息平衡-累積型	CNE000001B33	CHINA MERCHANTS BANK CO LTD A SHS		3
98637813	摩根中國雙息平衡-累積型	CNE000001G87	CHINA YANGTZE POWER CO LTD CC		2.43
98637813	摩根中國雙息平衡-累積型	CNE000001DB6	CITIC SECURITIES CO LTD A SHARE		2.42
98637813	摩根中國雙息平衡-累積型	CNE0000018R8	KWEICHOW MOUTAI CO LTD CC		2.15
98637813	摩根中國雙息平衡-累積型	CNE000000JP5	INNER MONGOLIA YILI INDUSTRIAL GROUP - A		1.95
73989501	摩根中小	5274	信驊	35170	8.28
73989501	摩根中小	3037	欣興	339000	7.45
73989501	摩根中小	6415	矽力-KY	20000	6.3
73989501	摩根中小	8046	南電	119000	5.4
73989501	摩根中小	6669	緯穎	55000	4.7
98636739	摩根亞太高息平衡-累積型	2330	台積電	83000	5.25
98636739	摩根亞太高息平衡-累積型	KR7005930003	Samsung Electronics		4.04
98636739	摩根亞太高息平衡-累積型	US4567881085	Infosys Ltd ADR		1.59
98636739	摩根亞太高息平衡-累積型	XS1822793821	BOC Aviation Ltd FRN 21/05/25 (RegS)		1.48
98636739	摩根亞太高息平衡-累積型	CNE000000JP5	Inner Mongolia Yili Ind 'A' (C1)		1.44
92023780	摩根亞洲	2330	台積電	702000	9.2
92023780	摩根亞洲	KR7005930003	Samsung Electronics		8.24
92023780	摩根亞洲	KYG875721634	Tencent Hldgs		6.56
92023780	摩根亞洲	HK0000069689	AIA Group		4.73
92023780	摩根亞洲	ID1000109507	Bank Central Asia		3.24
98637197	摩根亞洲總合高收益債券-累積型	IDG000013806	INDONESIA (REP OF) SER FR82 7% 15SEP2030		4.15
98637197	摩根亞洲總合高收益債券-累積型	XS1753595328	ABJA INVESTMENT CO (REG) (REG S) 5.45% 24JAN2028		2.86
98637197	摩根亞洲總合高收益債券-累積型	XS1599128680	HK RED STAR MACALLINE UN (REG) (REG S) 3.375% 21SEP2022		2.63
98637197	摩根亞洲總合高收益債券-累積型	XS1740858540	PETRON CORP (REG) (REG S) VAR PERP 29DEC2049		2.48
98637197	摩根亞洲總合高收益債券-累積型	XS2011522914	KUNMING TRAFFIC INV CO SER EMTN (REG) (REG S) 6.2% 27JUN2022		2.47
98636716	摩根全球創新成長-累積型	US0231351067	AMAZON COM INC COM USD0.01		8.85
98636716	摩根全球創新成長-累積型	US5949181045	MICROSOFT CORP		7.61
98636716	摩根全球創新成長-累積型	US57636Q1040	MASTERCARD INCORPORATED A SHRS		5.81
98636716	摩根全球創新成長-累積型	US90353T1007	UBER TECHNOLOGIES INC		4.4
98636716	摩根全球創新成長-累積型	2330	台積電	161000	4
98636643	摩根全球平衡	US912828K742	US Treasury 2% 15/08/25		5.75
98636643	摩根全球平衡	US912810FF04	US Treasury 5.25% 15/11/28		5.34
98636643	摩根全球平衡	IT0005210650	Italy Republic Of (BTP) 1.25% 01/12/26 (RegS)		4.95
98636643	摩根全球平衡	FR0013234333	France OAT 1.75% 25/06/39 (RegS/144A)		3.54
98636643	摩根全球平衡	JP1201131990	Japanese Government Bond No113 (20Yr) 2.1% 20/09/29		3.14
1032162	摩根台灣增長	2330	台積電	214004	9.5
1032162	摩根台灣增長	2454	聯發科	97284	7.76
1032162	摩根台灣增長	2317	鴻海	770207	5.83
1032162	摩根台灣增長	2303	聯電	823000	3.15
1032162	摩根台灣增長	2881	富邦金	567337	3.13
98637039	摩根台灣金磚-累積型	2330	台積電	435947	9.69
98637039	摩根台灣金磚-累積型	8046	南電	255000	4.92
98637039	摩根台灣金磚-累積型	2883	開發金	6497000	4.53
98637039	摩根台灣金磚-累積型	3037	欣興	477000	4.46
98637039	摩根台灣金磚-累積型	2454	聯發科	109000	4.35
98637538	摩根多元入息成長-累積型	LU1732800096	JPM INV-GLB INCOME-A USD INC	10900621.72	28.12
98637538	摩根多元入息成長-累積型	LU0356780857	JPM GLOBAL HIGH YIELD BOND A (MTH) - USD	1124635.63	26.02
98637538	摩根多元入息成長-累積型	LU0983207175	JPMORGAN INVESTMENT FUNDS - EU	340478.031	12.69
98637538	摩根多元入息成長-累積型	LU0119066131	JPMORGAN FUNDS - US VALUE FUND	533105.282	5.57
98637538	摩根多元入息成長-累積型	US46641Q7381	JPM BETABLDRS MSCI US REIT ETF	199624	5.52
73980092	摩根大歐洲	CH0038863350	Nestle SA-Regd		4.53
73980092	摩根大歐洲	CH0012032048	Roche Hldg (Genusschein)		3.69
